perc rss,LegoOS,Kona,Kona-main
217.56674883184357,3.1867425376225427,3.5673356508961938,3.1319905124373215
108.78337441592178,3.2286468499256302,3.5803678920224544,3.145022753563582
54.39168720796089,5.752904487595141,4.365412017337671,3.9300668788788
27.195843603980446,9.687201321348532,5.5889783326349765,5.153633194176104
13.597921801990223,15.158785695617109,7.290641073032503,6.855295934573632
6.7989609009951115,20.714675406097577,9.018522772991929,8.583177634533056
1.6997402252487779,28.46808855467389,11.429834262199165,10.99448912374029
0.8498701126243889,30.556452614366417,12.079315484763537,11.643970346304668
0.42493505631219447,32.227585486957025,12.599037808139217,12.163692669680344
