blocksize,0.0,54.0,27.0,109.0
64,21.140748563865046,7.701885381337875,11.060219576809978,5.530076665905905
256,14.642652749799138,4.981388311080139,6.765399898510596,4.012920193207452
512,12.904272538981806,4.6383201203922475,5.362199031108543,3.761682222282094
1024,12.316050837832584,4.438227600880819,5.6297325345880225,3.6379675773680917
4096,12.599037808139217,4.365412017337671,5.5889783326349765,3.5803678920224544
32768,21.33078059370188,6.327837588951818,10.096968020105026,3.55091675711345
